timestamp,side,qty,entry_price,exit_price,pnl,reason,timestamp_exit
2025-09-21 16:15:00+00:00,LONG,4879.715024642561,0.41006493,0.4180570954857,37.38309020400015,TAKE_PROFIT,2025-09-21 16:45:00+00:00
2025-09-22 01:15:00+00:00,LONG,4177.518379893455,0.41556768,0.4112062971984,-19.601302209740687,STOP,2025-09-22 01:30:00+00:00
2025-09-22 06:00:00+00:00,LONG,5047.700772298218,0.39641811,0.39225770193555,-22.592894802000025,STOP,2025-09-22 06:15:00+00:00
2025-09-22 07:00:00+00:00,LONG,5154.373485902789,0.38821400999999994,0.3957803010549,37.38309020400016,TAKE_PROFIT,2025-09-22 07:15:00+00:00
2025-09-23 08:45:00+00:00,LONG,6997.41095794556,0.28596291,0.29153632711590005,37.383090204000254,TAKE_PROFIT,2025-09-23 09:00:00+00:00
2025-09-23 10:00:00+00:00,LONG,6791.171477079796,0.29464724999999997,0.29155492711125,-22.59289480199999,STOP,2025-09-23 10:15:00+00:00
2025-09-23 10:15:00+00:00,LONG,6839.243579660089,0.29257621500000003,0.289505627623575,-22.592894802000107,STOP,2025-09-23 10:30:00+00:00
2025-09-23 10:30:00+00:00,LONG,6917.542888765911,0.28926455999999995,0.28622872844279995,-22.592894801999982,STOP,2025-09-23 11:00:00+00:00
2025-09-23 11:00:00+00:00,LONG,6961.364427427776,0.28744365,0.2930459267385,37.383090204,TAKE_PROFIT,2025-09-23 11:15:00+00:00
2025-09-23 11:15:00+00:00,LONG,6902.74038793401,0.28988486999999996,0.28684252828935,-22.59289480199991,STOP,2025-09-23 11:45:00+00:00
2025-09-23 11:45:00+00:00,LONG,6874.5058948888045,0.29107546500000003,0.28802062799482503,-22.592894802000025,STOP,2025-09-23 12:00:00+00:00
2025-09-23 12:00:00+00:00,LONG,6835.269993164729,0.2927463,0.298451925387,37.383090203999856,TAKE_PROFIT,2025-09-23 12:15:00+00:00
2025-09-23 12:15:00+00:00,LONG,6707.357971694949,0.29832908999999996,0.30414352396409994,37.38309020399983,TAKE_PROFIT,2025-09-23 12:30:00+00:00
2025-09-23 22:45:00+00:00,LONG,6347.620595408486,0.305242545,0.30203902449022496,-21.876649964744637,STOP,2025-09-23 23:00:00+00:00
2025-09-23 23:00:00+00:00,LONG,6263.879813115658,0.30111048,0.2979503255124,-21.29580585579558,STOP,2025-09-23 23:15:00+00:00
2025-09-23 23:45:00+00:00,LONG,6655.454898119683,0.29884935,0.29571292607175,-22.457160960859017,STOP,2025-09-24 00:00:00+00:00
2025-09-24 00:00:00+00:00,LONG,6679.13438418381,0.29958971999999995,0.29644552588859996,-22.59289480199993,STOP,2025-09-24 00:15:00+00:00
2025-09-24 00:15:00+00:00,LONG,6670.4622408184105,0.298279065,0.30409252397685005,37.17121981794026,TAKE_PROFIT,2025-09-24 00:45:00+00:00
2025-09-24 12:00:00+00:00,LONG,6990.562740300594,0.28624305,0.29182192704450005,37.38309020400036,TAKE_PROFIT,2025-09-24 12:30:00+00:00
2025-09-24 16:00:00+00:00,LONG,6903.21689907497,0.28986485999999995,0.28682272829429994,-22.592894802000014,STOP,2025-09-24 16:15:00+00:00
2025-09-24 16:15:00+00:00,LONG,6901.311249137336,0.2899449,0.2869019282745,-22.59289480199999,STOP,2025-09-24 17:00:00+00:00
2025-09-24 17:00:00+00:00,LONG,6972.042111134351,0.28700343,0.2925971268507,37.38309020399994,TAKE_PROFIT,2025-09-24 17:15:00+00:00
2025-09-24 23:15:00+00:00,LONG,6951.444162524764,0.287853855,0.284832828791775,-22.592894801999822,STOP,2025-09-24 23:30:00+00:00
2025-09-24 23:30:00+00:00,LONG,7113.640405477503,0.281290575,0.27833843041537504,-22.592894801999638,STOP,2025-09-25 01:00:00+00:00
2025-09-25 01:00:00+00:00,LONG,7566.87223336234,0.26444215499999996,0.261666834583275,-22.59289480199968,STOP,2025-09-25 01:15:00+00:00
2025-09-25 01:15:00+00:00,LONG,7700.600646850454,0.25984986,0.2571227357193,-22.592894801999908,STOP,2025-09-25 01:45:00+00:00
2025-09-25 01:45:00+00:00,LONG,7861.326205730906,0.254537205,0.251865837033525,-22.592894801999925,STOP,2025-09-25 02:00:00+00:00
2025-09-25 03:30:00+00:00,LONG,6734.740603003637,0.25858923,0.25587533603115004,-19.66328606492322,STOP,2025-09-25 03:45:00+00:00
2025-09-25 03:45:00+00:00,LONG,6822.499603279377,0.25880934,0.2560931359767,-19.936469646621354,STOP,2025-09-25 04:00:00+00:00
2025-09-25 04:00:00+00:00,LONG,6643.557757206482,0.25307647499999997,0.25800893549775,31.410916024538842,TAKE_PROFIT,2025-09-25 04:45:00+00:00
2025-09-25 04:45:00+00:00,LONG,7716.644802839724,0.25930959000000003,0.26134926,14.132313141446048,SIGNAL_CLOSE,2025-09-25 05:30:00+00:00
2025-09-25 08:00:00+00:00,LONG,7952.602489164579,0.251615745,0.248975037756225,-22.59289480199994,STOP,2025-09-25 08:15:00+00:00
2025-09-25 08:15:00+00:00,LONG,8000.960115213826,0.250094985,0.25496933625765,37.38309020400009,TAKE_PROFIT,2025-09-25 09:00:00+00:00
2025-09-25 09:00:00+00:00,LONG,7826.25709254549,0.255677775,0.26066093483475,37.38309020400005,TAKE_PROFIT,2025-09-25 10:15:00+00:00
2025-09-25 10:15:00+00:00,LONG,7643.2147361180105,0.261800835,0.26690333327415006,37.383090204000354,TAKE_PROFIT,2025-09-25 11:00:00+00:00
2025-09-25 15:00:00+00:00,LONG,7816.77479871805,0.25598793,0.25330133667465,-22.59289480199988,STOP,2025-09-25 15:45:00+00:00
2025-09-25 15:45:00+00:00,LONG,7776.352113223687,0.257318595,0.26233373441655,37.38309020400014,TAKE_PROFIT,2025-09-25 17:30:00+00:00
2025-09-25 17:45:00+00:00,LONG,7686.395080707149,0.26033009999999995,0.2575979356005,-22.59289480199977,STOP,2025-09-25 18:00:00+00:00
2025-09-25 18:00:00+00:00,LONG,7764.577995185962,0.25770878999999997,0.25500413624894996,-22.59289480200001,STOP,2025-09-25 18:15:00+00:00
2025-09-25 18:15:00+00:00,LONG,7673.4192756292205,0.26077031999999994,0.26585273353679995,37.383090204000005,TAKE_PROFIT,2025-09-25 18:30:00+00:00
2025-09-25 18:30:00+00:00,LONG,7517.101405697962,0.26619303,0.26339933415015,-22.59289480200006,STOP,2025-09-25 18:45:00+00:00
2025-09-25 18:45:00+00:00,LONG,7603.695395962438,0.26316151499999996,0.26829053292734995,37.383090203999906,TAKE_PROFIT,2025-09-25 19:30:00+00:00
2025-09-25 20:45:00+00:00,LONG,7694.379255953526,0.260059965,0.26512853371785006,37.3830902040004,TAKE_PROFIT,2025-09-25 21:00:00+00:00
2025-09-25 21:15:00+00:00,LONG,7582.6508947528055,0.26389187999999997,0.2611223347194,-22.592894801999787,STOP,2025-09-25 21:30:00+00:00
2025-09-25 21:30:00+00:00,LONG,7699.41484447182,0.25988987999999996,0.2649551337612,37.3830902040003,TAKE_PROFIT,2025-09-25 23:30:00+00:00
2025-09-25 23:30:00+00:00,LONG,7496.251874062969,0.2669334,0.272135931966,37.3830902040001,TAKE_PROFIT,2025-09-25 23:45:00+00:00
2025-09-25 23:45:00+00:00,LONG,7328.154770628756,0.27305646,0.2701907324523,-22.59289480199986,STOP,2025-09-26 00:00:00+00:00
2025-09-26 00:15:00+00:00,LONG,7454.620000745463,0.26842414499999995,0.26560703359822496,-22.592894801999893,STOP,2025-09-26 00:30:00+00:00
2025-09-26 00:30:00+00:00,LONG,7566.585956416465,0.26445216,0.2696063325984,37.38309020400006,TAKE_PROFIT,2025-09-26 00:45:00+00:00
2025-09-26 04:45:00+00:00,LONG,6236.145053728758,0.27557772,0.28094872976280005,32.10616409903126,TAKE_PROFIT,2025-09-26 05:00:00+00:00
2025-09-26 05:30:00+00:00,LONG,7291.286912139993,0.27443714999999996,0.27155693211075,-22.59289480199978,STOP,2025-09-26 06:00:00+00:00
2025-09-26 06:00:00+00:00,LONG,7242.1784472769405,0.27629808,0.27339833165040006,-22.592894801999563,STOP,2025-09-26 06:15:00+00:00
2025-09-26 06:15:00+00:00,LONG,7387.43397480885,0.270865365,0.26802263299432505,-22.59289480199981,STOP,2025-09-26 06:45:00+00:00
2025-09-26 06:45:00+00:00,LONG,7469.654528478059,0.267883875,0.27310493172375,37.38309020400005,TAKE_PROFIT,2025-09-26 07:00:00+00:00
2025-09-26 07:00:00+00:00,LONG,7297.4057722479665,0.274207035,0.27955133011215005,37.38309020400048,TAKE_PROFIT,2025-09-26 08:00:00+00:00
