timestamp,side,qty,entry_price,exit_price,pnl,reason,timestamp_exit
2025-10-28 06:45:00+00:00,LONG,1664.4474034620505,1.2022008,1.1895837026040001,-22.59289480199968,STOP,2025-10-28 07:30:00+00:00
