proba_entry,final_equity,cum_return,max_drawdown,sharpe,trade_count,win_rate,avg_pnl,avg_win,avg_loss,profit_factor
0.5,10006.911867548926,0.0006911867548926587,-1.008376998442934,-1.5991631381976155,30,0.4666666666666667,0.23039558496389154,134.09334712245865,-116.89968701034404,1.003695405290256
0.55,9185.778026258282,-0.08142219737417178,-1.008385111548945,-1.6138481600188537,31,0.3225806451612903,-26.265224959410556,152.0214648153032,-111.16364866165519,0.6512126454386845
0.6,9624.724828482773,-0.037527517151722756,-1.008385111548945,-0.7829217424356851,6,0.16666666666666666,-62.545861919537934,180.49538383994286,-111.15411107143409,0.3247660065833211
